Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Is_Returned
ORD00000525,PROD00000525,USER00000525,11/16/2024,,Clothing,203.36,1,No Return,Not Returned,0,58,Female,City32,Credit Card,Standard,30.1,0
ORD00000526,PROD00000526,USER00000526,8/20/2024,,Books,183.47,2,No Return,Not Returned,0,42,Female,City46,Debit Card,Next-Day,30.71,0
ORD00000527,PROD00000527,USER00000527,6/22/2023,,Books,476.61,2,No Return,Not Returned,0,50,Male,City31,PayPal,Standard,31.75,0
ORD00000528,PROD00000528,USER00000528,7/13/2024,,Toys,283.98,5,No Return,Not Returned,0,64,Female,City18,PayPal,Express,34.55,0
ORD00000529,PROD00000529,USER00000529,1/16/2024,1/15/2023,Clothing,51.35,2,Changed mind,Returned,-366,39,Male,City41,Credit Card,Next-Day,40.24,1
ORD00000530,PROD00000530,USER00000530,1/26/2023,3/27/2024,Books,283.13,4,Not as described,Returned,426,19,Male,City36,Credit Card,Standard,36.24,1
ORD00000531,PROD00000531,USER00000531,11/16/2024,,Electronics,390.47,3,No Return,Not Returned,0,44,Female,City76,PayPal,Next-Day,35.91,0
ORD00000532,PROD00000532,USER00000532,8/2/2024,10/20/2023,Books,362.05,2,Not as described,Returned,-287,68,Male,City61,Gift Card,Express,33.55,1
ORD00000533,PROD00000533,USER00000533,10/12/2024,7/12/2023,Home,440.27,4,Changed mind,Returned,-458,24,Female,City25,Debit Card,Standard,29.69,1
ORD00000534,PROD00000534,USER00000534,6/16/2024,,Clothing,417.83,4,No Return,Not Returned,0,53,Male,City90,Credit Card,Express,15.16,0
ORD00000535,PROD00000535,USER00000535,1/21/2024,,Electronics,478.5,3,No Return,Not Returned,0,63,Male,City2,Credit Card,Next-Day,25.63,0
ORD00000536,PROD00000536,USER00000536,7/13/2024,8/5/2023,Clothing,496.58,1,Not as described,Returned,-343,44,Male,City30,Credit Card,Express,47.06,1
ORD00000537,PROD00000537,USER00000537,11/24/2023,12/22/2024,Toys,183.98,1,Defective,Returned,394,70,Male,City14,Debit Card,Express,35.89,1
ORD00000538,PROD00000538,USER00000538,12/3/2024,3/27/2024,Toys,497.6,5,Wrong item,Returned,-251,27,Female,City82,Gift Card,Next-Day,41.25,1
ORD00000539,PROD00000539,USER00000539,6/3/2024,,Books,73.15,2,No Return,Not Returned,0,50,Female,City48,Gift Card,Standard,28.44,0
ORD00000540,PROD00000540,USER00000540,3/15/2024,9/2/2023,Books,432.21,2,Wrong item,Returned,-195,54,Male,City93,Debit Card,Next-Day,34.19,1
ORD00000541,PROD00000541,USER00000541,8/30/2024,1/9/2024,Books,452.72,3,Changed mind,Returned,-234,68,Male,City99,Gift Card,Standard,1.23,1
ORD00000542,PROD00000542,USER00000542,12/21/2024,,Books,197.92,1,No Return,Not Returned,0,28,Male,City56,Credit Card,Express,7.9,0
ORD00000543,PROD00000543,USER00000543,4/17/2023,12/21/2023,Books,126.77,2,Defective,Returned,248,33,Female,City59,Credit Card,Express,38.59,1
ORD00000544,PROD00000544,USER00000544,4/23/2024,,Books,498.55,3,No Return,Not Returned,0,63,Male,City40,Debit Card,Express,4.09,0
ORD00000545,PROD00000545,USER00000545,10/21/2023,,Electronics,20.53,1,No Return,Not Returned,0,58,Female,City83,PayPal,Standard,17.76,0
ORD00000546,PROD00000546,USER00000546,5/22/2023,,Clothing,192.48,2,No Return,Not Returned,0,60,Female,City36,PayPal,Standard,2.89,0
ORD00000547,PROD00000547,USER00000547,8/31/2024,5/15/2023,Books,248.74,1,Wrong item,Returned,-474,34,Male,City63,Credit Card,Express,48.58,1
ORD00000548,PROD00000548,USER00000548,1/11/2024,,Electronics,382.24,3,No Return,Not Returned,0,19,Female,City34,PayPal,Next-Day,13.26,0
ORD00000549,PROD00000549,USER00000549,1/22/2024,4/1/2023,Electronics,16.13,1,Not as described,Returned,-296,58,Male,City65,Debit Card,Next-Day,6.17,1
ORD00000550,PROD00000550,USER00000550,6/16/2023,6/4/2024,Clothing,263.39,1,Changed mind,Returned,354,43,Female,City62,Credit Card,Standard,34.72,1
ORD00000551,PROD00000551,USER00000551,10/26/2024,,Electronics,314.45,2,No Return,Not Returned,0,55,Female,City15,PayPal,Standard,24.04,0
ORD00000552,PROD00000552,USER00000552,6/11/2023,,Toys,305.47,4,No Return,Not Returned,0,61,Male,City17,Debit Card,Standard,28.95,0
ORD00000553,PROD00000553,USER00000553,1/24/2024,,Toys,444.09,4,No Return,Not Returned,0,56,Female,City16,PayPal,Standard,4.2,0
ORD00000554,PROD00000554,USER00000554,9/25/2023,9/14/2024,Books,391.94,5,Not as described,Returned,355,59,Female,City71,Debit Card,Express,28.18,1
ORD00000555,PROD00000555,USER00000555,11/12/2023,12/28/2024,Books,129.62,3,Wrong item,Returned,412,58,Female,City26,Debit Card,Express,14.36,1
ORD00000556,PROD00000556,USER00000556,8/23/2024,,Electronics,355.68,2,No Return,Not Returned,0,52,Male,City87,PayPal,Next-Day,2.26,0
ORD00000557,PROD00000557,USER00000557,1/20/2023,3/12/2023,Clothing,422.06,2,Defective,Returned,51,45,Male,City21,Debit Card,Standard,0.44,1
ORD00000558,PROD00000558,USER00000558,10/25/2023,,Books,53.09,3,No Return,Not Returned,0,65,Female,City63,Credit Card,Express,23.71,0
ORD00000559,PROD00000559,USER00000559,7/14/2024,,Toys,489.39,5,No Return,Not Returned,0,41,Female,City73,Gift Card,Next-Day,24.07,0
ORD00000560,PROD00000560,USER00000560,11/25/2023,12/13/2023,Books,422.32,1,Defective,Returned,18,19,Female,City54,Credit Card,Next-Day,15.77,1
ORD00000561,PROD00000561,USER00000561,7/9/2023,,Toys,371.05,2,No Return,Not Returned,0,56,Female,City88,Debit Card,Next-Day,38.49,0
ORD00000562,PROD00000562,USER00000562,9/26/2024,10/15/2024,Electronics,75.28,1,Wrong item,Returned,19,35,Male,City12,Credit Card,Next-Day,0.17,1
ORD00000563,PROD00000563,USER00000563,3/27/2023,,Toys,187.66,3,No Return,Not Returned,0,62,Female,City53,Gift Card,Next-Day,24.75,0
ORD00000564,PROD00000564,USER00000564,2/28/2023,11/17/2023,Toys,25.59,1,Not as described,Returned,262,50,Female,City55,Credit Card,Next-Day,2,1
ORD00000565,PROD00000565,USER00000565,4/11/2023,8/10/2023,Clothing,272.58,5,Defective,Returned,121,57,Female,City64,Credit Card,Standard,44.41,1
ORD00000566,PROD00000566,USER00000566,1/5/2024,2/2/2024,Home,428.39,5,Wrong item,Returned,28,67,Female,City16,PayPal,Standard,2.44,1
ORD00000567,PROD00000567,USER00000567,9/18/2023,4/27/2024,Toys,365.81,4,Defective,Returned,222,38,Male,City46,PayPal,Standard,9.36,1
ORD00000568,PROD00000568,USER00000568,2/5/2023,12/25/2024,Books,335.54,3,Changed mind,Returned,689,56,Female,City82,Gift Card,Express,41.45,1
ORD00000569,PROD00000569,USER00000569,5/19/2024,,Toys,99.23,4,No Return,Not Returned,0,65,Male,City62,Credit Card,Standard,10.68,0
ORD00000570,PROD00000570,USER00000570,11/17/2023,12/27/2023,Books,283.3,5,Not as described,Returned,40,34,Male,City17,Credit Card,Next-Day,47.89,1
ORD00000571,PROD00000571,USER00000571,8/23/2023,,Home,279.15,3,No Return,Not Returned,0,41,Male,City52,Debit Card,Standard,19.42,0
ORD00000572,PROD00000572,USER00000572,12/16/2023,2/26/2023,Books,21.71,3,Changed mind,Returned,-293,23,Female,City40,Gift Card,Express,36.84,1
ORD00000573,PROD00000573,USER00000573,4/17/2023,,Home,78,5,No Return,Not Returned,0,49,Female,City41,Credit Card,Standard,39.21,0
ORD00000574,PROD00000574,USER00000574,1/12/2024,,Books,142.01,3,No Return,Not Returned,0,42,Female,City93,Gift Card,Express,38.79,0
ORD00000575,PROD00000575,USER00000575,11/30/2024,7/29/2023,Clothing,160.59,3,Changed mind,Returned,-490,64,Female,City85,Credit Card,Express,20.36,1
ORD00000576,PROD00000576,USER00000576,12/31/2023,,Home,37.87,1,No Return,Not Returned,0,28,Female,City26,Gift Card,Standard,3.84,0
ORD00000577,PROD00000577,USER00000577,5/10/2024,11/6/2024,Electronics,322.32,2,Defective,Returned,180,57,Female,City14,Debit Card,Standard,8.97,1
ORD00000578,PROD00000578,USER00000578,12/23/2024,,Electronics,110.69,1,No Return,Not Returned,0,33,Male,City67,PayPal,Express,12.21,0
ORD00000579,PROD00000579,USER00000579,9/20/2023,7/21/2024,Books,309.62,2,Changed mind,Returned,305,43,Male,City3,Gift Card,Standard,34.73,1
ORD00000580,PROD00000580,USER00000580,9/18/2024,2/16/2024,Books,250.69,3,Defective,Returned,-215,30,Male,City10,PayPal,Express,24.35,1
ORD00000581,PROD00000581,USER00000581,11/20/2024,4/13/2024,Toys,379.78,4,Not as described,Returned,-221,67,Female,City13,Gift Card,Next-Day,2.26,1
ORD00000582,PROD00000582,USER00000582,1/13/2024,,Clothing,151.77,5,No Return,Not Returned,0,68,Male,City11,Debit Card,Express,12.01,0
ORD00000583,PROD00000583,USER00000583,2/5/2024,4/27/2023,Toys,460.49,3,Wrong item,Returned,-284,49,Male,City38,Gift Card,Standard,4.81,1
ORD00000584,PROD00000584,USER00000584,9/24/2024,11/13/2023,Books,192.89,5,Defective,Returned,-316,22,Male,City70,Gift Card,Standard,9.63,1
ORD00000585,PROD00000585,USER00000585,10/23/2024,4/10/2024,Electronics,104.65,4,Not as described,Returned,-196,61,Male,City25,Debit Card,Next-Day,0.12,1
ORD00000586,PROD00000586,USER00000586,8/14/2024,,Home,173.31,4,No Return,Not Returned,0,30,Male,City30,PayPal,Standard,43.84,0
ORD00000587,PROD00000587,USER00000587,12/18/2024,,Electronics,406.17,4,No Return,Not Returned,0,62,Female,City56,Debit Card,Standard,17.48,0
ORD00000588,PROD00000588,USER00000588,11/17/2023,7/24/2024,Clothing,129.14,5,Not as described,Returned,250,48,Female,City67,Credit Card,Next-Day,17.15,1
ORD00000589,PROD00000589,USER00000589,7/17/2024,6/26/2023,Clothing,322.96,2,Changed mind,Returned,-387,46,Male,City62,Gift Card,Next-Day,22.69,1
ORD00000590,PROD00000590,USER00000590,1/29/2024,,Toys,177.2,2,No Return,Not Returned,0,24,Male,City14,Debit Card,Next-Day,31.28,0
ORD00000591,PROD00000591,USER00000591,4/30/2023,,Home,97.56,5,No Return,Not Returned,0,27,Female,City98,Credit Card,Express,24.53,0
ORD00000592,PROD00000592,USER00000592,3/3/2023,10/3/2024,Home,41.35,3,Defective,Returned,580,21,Female,City64,Credit Card,Next-Day,25.77,1
ORD00000593,PROD00000593,USER00000593,12/4/2024,,Home,204.75,4,No Return,Not Returned,0,59,Male,City65,PayPal,Express,29.19,0
ORD00000594,PROD00000594,USER00000594,10/19/2024,11/8/2024,Toys,381.78,1,Changed mind,Returned,20,70,Female,City94,PayPal,Next-Day,17.66,1
ORD00000595,PROD00000595,USER00000595,1/14/2024,7/3/2023,Clothing,67.03,1,Defective,Returned,-195,25,Female,City71,PayPal,Standard,5.6,1
ORD00000596,PROD00000596,USER00000596,12/31/2023,11/17/2023,Books,13.85,5,Changed mind,Returned,-44,35,Female,City35,Debit Card,Next-Day,40.61,1
ORD00000597,PROD00000597,USER00000597,1/24/2024,,Home,459.32,2,No Return,Not Returned,0,44,Male,City50,Gift Card,Standard,12.01,0
ORD00000598,PROD00000598,USER00000598,11/16/2024,,Toys,137.63,4,No Return,Not Returned,0,18,Male,City79,PayPal,Express,36.05,0
ORD00000599,PROD00000599,USER00000599,10/15/2023,5/4/2023,Clothing,439.5,2,Wrong item,Returned,-164,66,Female,City15,Credit Card,Express,7.15,1
ORD00000600,PROD00000600,USER00000600,1/8/2024,9/27/2024,Clothing,392.78,5,Defective,Returned,263,66,Male,City63,Gift Card,Standard,24.08,1
ORD00000601,PROD00000601,USER00000601,2/13/2023,4/12/2023,Toys,39.22,4,Not as described,Returned,58,69,Male,City7,Gift Card,Express,24.47,1
ORD00000602,PROD00000602,USER00000602,12/24/2024,4/28/2024,Clothing,199.06,1,Defective,Returned,-240,51,Male,City42,PayPal,Next-Day,25.37,1
ORD00000603,PROD00000603,USER00000603,2/10/2024,,Clothing,386.47,4,No Return,Not Returned,0,60,Female,City78,Gift Card,Express,1.89,0
ORD00000604,PROD00000604,USER00000604,2/2/2024,,Books,415.61,3,No Return,Not Returned,0,18,Female,City4,Credit Card,Standard,36.37,0
ORD00000605,PROD00000605,USER00000605,6/9/2024,4/10/2024,Home,406.02,2,Defective,Returned,-60,30,Male,City34,Credit Card,Standard,11.26,1
ORD00000606,PROD00000606,USER00000606,1/27/2024,,Toys,55.57,2,No Return,Not Returned,0,30,Female,City46,PayPal,Express,2.16,0
ORD00000607,PROD00000607,USER00000607,3/15/2023,12/11/2023,Books,80.86,2,Not as described,Returned,271,27,Male,City19,PayPal,Standard,5.97,1
ORD00000608,PROD00000608,USER00000608,3/9/2023,10/23/2024,Clothing,157.19,3,Wrong item,Returned,594,58,Female,City36,Credit Card,Standard,33.38,1
ORD00000609,PROD00000609,USER00000609,4/24/2023,,Clothing,385.8,2,No Return,Not Returned,0,33,Female,City18,Credit Card,Standard,13.8,0
ORD00000610,PROD00000610,USER00000610,11/19/2024,,Home,189.71,1,No Return,Not Returned,0,34,Female,City41,PayPal,Next-Day,43.21,0
ORD00000611,PROD00000611,USER00000611,5/10/2023,,Electronics,399.65,5,No Return,Not Returned,0,28,Female,City69,Gift Card,Standard,22.84,0
ORD00000612,PROD00000612,USER00000612,2/26/2024,7/18/2023,Electronics,207.66,1,Not as described,Returned,-223,22,Male,City59,PayPal,Standard,45.2,1
ORD00000613,PROD00000613,USER00000613,12/22/2024,,Toys,405.83,1,No Return,Not Returned,0,32,Male,City88,Gift Card,Standard,5.67,0
ORD00000614,PROD00000614,USER00000614,1/3/2024,,Home,418.02,5,No Return,Not Returned,0,70,Female,City55,Gift Card,Express,26.35,0
ORD00000615,PROD00000615,USER00000615,4/21/2023,6/3/2024,Clothing,74.1,3,Not as described,Returned,409,29,Male,City74,PayPal,Standard,49.16,1
ORD00000616,PROD00000616,USER00000616,1/4/2024,,Books,289.18,3,No Return,Not Returned,0,63,Female,City96,Credit Card,Standard,23.38,0
ORD00000617,PROD00000617,USER00000617,2/20/2024,,Home,333.65,1,No Return,Not Returned,0,47,Male,City23,Gift Card,Express,7.53,0
ORD00000618,PROD00000618,USER00000618,11/7/2023,7/17/2023,Home,493.34,4,Changed mind,Returned,-113,42,Female,City85,Gift Card,Standard,22.75,1
ORD00000619,PROD00000619,USER00000619,9/28/2023,,Books,153.38,3,No Return,Not Returned,0,34,Male,City93,Gift Card,Next-Day,35.08,0
ORD00000620,PROD00000620,USER00000620,1/8/2023,3/27/2023,Home,335.17,4,Changed mind,Returned,78,65,Female,City1,PayPal,Express,42.04,1
ORD00000621,PROD00000621,USER00000621,12/15/2023,3/18/2024,Home,141.34,2,Defective,Returned,94,27,Female,City49,PayPal,Next-Day,22.08,1
ORD00000622,PROD00000622,USER00000622,3/18/2024,,Books,69.36,2,No Return,Not Returned,0,39,Female,City65,Credit Card,Express,33.88,0
ORD00000623,PROD00000623,USER00000623,1/18/2024,,Electronics,14.22,4,No Return,Not Returned,0,41,Female,City59,Gift Card,Next-Day,43.31,0
ORD00000624,PROD00000624,USER00000624,5/15/2024,,Electronics,189.04,4,No Return,Not Returned,0,44,Female,City45,Gift Card,Next-Day,10.22,0
ORD00000625,PROD00000625,USER00000625,1/3/2023,8/16/2023,Electronics,332.89,3,Changed mind,Returned,225,29,Male,City63,Credit Card,Next-Day,10.94,1
ORD00000626,PROD00000626,USER00000626,10/10/2024,11/3/2024,Electronics,120.27,1,Defective,Returned,24,38,Male,City94,Debit Card,Standard,31.41,1
ORD00000627,PROD00000627,USER00000627,4/30/2024,3/7/2023,Books,409.21,3,Changed mind,Returned,-420,30,Female,City21,Gift Card,Express,23.52,1
ORD00000628,PROD00000628,USER00000628,7/22/2023,,Books,496.71,5,No Return,Not Returned,0,59,Male,City20,Credit Card,Next-Day,23.77,0
ORD00000629,PROD00000629,USER00000629,4/18/2023,4/19/2023,Books,283.36,2,Not as described,Returned,1,65,Female,City31,Credit Card,Standard,24.55,1
ORD00000630,PROD00000630,USER00000630,5/17/2023,8/3/2024,Clothing,422.22,3,Defective,Returned,444,52,Female,City96,PayPal,Express,36.66,1
ORD00000631,PROD00000631,USER00000631,5/30/2024,2/20/2024,Electronics,404.88,3,Defective,Returned,-100,27,Male,City71,Gift Card,Express,41.07,1
ORD00000632,PROD00000632,USER00000632,1/30/2023,2/9/2024,Home,26.78,3,Wrong item,Returned,375,31,Female,City82,Debit Card,Next-Day,0.59,1
ORD00000633,PROD00000633,USER00000633,4/6/2024,,Books,280.41,3,No Return,Not Returned,0,45,Male,City92,Gift Card,Next-Day,27.05,0
ORD00000634,PROD00000634,USER00000634,1/17/2024,10/20/2024,Toys,214.22,1,Defective,Returned,277,39,Female,City34,Gift Card,Express,46.03,1
ORD00000635,PROD00000635,USER00000635,6/8/2024,10/27/2024,Home,207.46,3,Not as described,Returned,141,40,Female,City40,Credit Card,Next-Day,47.53,1
ORD00000636,PROD00000636,USER00000636,4/23/2023,,Electronics,307.19,5,No Return,Not Returned,0,58,Female,City2,PayPal,Next-Day,40.86,0
ORD00000637,PROD00000637,USER00000637,4/28/2023,,Home,14.86,2,No Return,Not Returned,0,51,Male,City67,Gift Card,Express,22.43,0
ORD00000638,PROD00000638,USER00000638,6/19/2023,1/12/2024,Electronics,26.1,4,Wrong item,Returned,207,33,Female,City83,PayPal,Express,22.83,1
ORD00000639,PROD00000639,USER00000639,5/22/2024,1/26/2024,Clothing,385.74,5,Changed mind,Returned,-117,37,Female,City7,Gift Card,Next-Day,47.93,1
ORD00000640,PROD00000640,USER00000640,10/29/2023,,Electronics,114.12,3,No Return,Not Returned,0,20,Male,City28,Gift Card,Standard,2.52,0
ORD00000641,PROD00000641,USER00000641,4/20/2024,,Toys,60.27,2,No Return,Not Returned,0,37,Male,City40,Credit Card,Next-Day,26.22,0
ORD00000642,PROD00000642,USER00000642,9/16/2024,3/3/2023,Electronics,257.68,5,Wrong item,Returned,-563,22,Male,City61,Gift Card,Express,12.1,1
ORD00000643,PROD00000643,USER00000643,4/7/2024,,Books,27.19,3,No Return,Not Returned,0,37,Female,City32,Gift Card,Next-Day,2.53,0
ORD00000644,PROD00000644,USER00000644,8/28/2024,,Home,318.44,2,No Return,Not Returned,0,39,Male,City4,Debit Card,Express,14.78,0
ORD00000645,PROD00000645,USER00000645,6/24/2024,,Books,340.32,3,No Return,Not Returned,0,42,Female,City85,PayPal,Standard,14.44,0
ORD00000646,PROD00000646,USER00000646,9/20/2023,,Toys,195.91,4,No Return,Not Returned,0,51,Male,City39,Debit Card,Next-Day,0.78,0
ORD00000647,PROD00000647,USER00000647,11/3/2024,,Clothing,439.18,3,No Return,Not Returned,0,31,Male,City75,Gift Card,Next-Day,24.71,0
ORD00000648,PROD00000648,USER00000648,7/17/2023,,Toys,265.22,1,No Return,Not Returned,0,43,Male,City34,PayPal,Express,47.64,0
ORD00000649,PROD00000649,USER00000649,2/18/2024,8/22/2024,Electronics,393.02,4,Wrong item,Returned,186,40,Female,City71,PayPal,Next-Day,15.11,1
ORD00000650,PROD00000650,USER00000650,1/20/2024,,Books,246.7,4,No Return,Not Returned,0,32,Female,City85,PayPal,Express,20.82,0
ORD00000651,PROD00000651,USER00000651,8/1/2024,10/29/2023,Electronics,42.47,1,Changed mind,Returned,-277,66,Female,City80,Gift Card,Express,42.12,1
ORD00000652,PROD00000652,USER00000652,6/23/2024,1/24/2023,Electronics,175.33,5,Wrong item,Returned,-516,35,Male,City43,Debit Card,Next-Day,22.19,1
ORD00000653,PROD00000653,USER00000653,11/3/2024,,Books,150.54,4,No Return,Not Returned,0,47,Female,City7,Debit Card,Standard,39.66,0
ORD00000654,PROD00000654,USER00000654,7/13/2023,7/18/2023,Toys,26.48,5,Wrong item,Returned,5,27,Male,City3,Debit Card,Standard,34.6,1
ORD00000655,PROD00000655,USER00000655,3/7/2024,,Books,140.72,1,No Return,Not Returned,0,60,Male,City19,Credit Card,Standard,4.09,0
ORD00000656,PROD00000656,USER00000656,3/30/2024,,Books,97.52,3,No Return,Not Returned,0,28,Female,City82,Credit Card,Standard,28.1,0
ORD00000657,PROD00000657,USER00000657,10/12/2023,,Clothing,146.51,2,No Return,Not Returned,0,27,Male,City55,Gift Card,Next-Day,44.62,0
ORD00000658,PROD00000658,USER00000658,3/2/2023,,Clothing,321.76,2,No Return,Not Returned,0,63,Male,City28,Gift Card,Next-Day,19.73,0
ORD00000659,PROD00000659,USER00000659,2/24/2024,10/27/2023,Clothing,458.37,2,Not as described,Returned,-120,55,Male,City4,PayPal,Next-Day,24.3,1
ORD00000660,PROD00000660,USER00000660,6/28/2023,3/21/2023,Books,468.23,1,Defective,Returned,-99,40,Male,City73,PayPal,Next-Day,45.91,1
ORD00000661,PROD00000661,USER00000661,8/13/2024,1/30/2023,Books,136.37,5,Wrong item,Returned,-561,48,Male,City7,Gift Card,Standard,45.21,1
ORD00000662,PROD00000662,USER00000662,10/18/2023,,Clothing,415.57,4,No Return,Not Returned,0,19,Male,City52,Credit Card,Standard,28.94,0
ORD00000663,PROD00000663,USER00000663,9/12/2023,8/7/2023,Home,224.41,5,Not as described,Returned,-36,44,Female,City31,Gift Card,Next-Day,26.39,1
ORD00000664,PROD00000664,USER00000664,5/3/2024,12/17/2023,Home,445.4,1,Defective,Returned,-138,67,Female,City86,PayPal,Express,35.41,1
ORD00000665,PROD00000665,USER00000665,6/20/2024,10/9/2024,Books,159.64,3,Defective,Returned,111,23,Female,City4,PayPal,Next-Day,14.38,1
ORD00000666,PROD00000666,USER00000666,9/26/2023,,Electronics,495.82,5,No Return,Not Returned,0,64,Female,City90,PayPal,Express,25.17,0
ORD00000667,PROD00000667,USER00000667,4/9/2023,,Home,449.4,3,No Return,Not Returned,0,19,Male,City8,PayPal,Express,43.21,0
ORD00000668,PROD00000668,USER00000668,9/18/2024,3/24/2023,Toys,354.26,2,Defective,Returned,-544,20,Female,City33,Gift Card,Standard,29.13,1
ORD00000669,PROD00000669,USER00000669,6/14/2023,,Toys,457.56,5,No Return,Not Returned,0,41,Female,City71,Gift Card,Express,9.37,0
ORD00000670,PROD00000670,USER00000670,1/8/2023,9/18/2024,Home,45.48,1,Not as described,Returned,619,69,Female,City95,PayPal,Standard,13.04,1
